trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1142,False,"{'a': 0.5, 'e': 0.3490595000000001}",25,13,-19.89937550673222,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
1143,False,"{'a': 0.5, 'e': 0.34791800000000006}",25,0,-84.33444671940113,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
1144,False,"{'a': 0.5, 'e': 0.3467755}",25,11,-47.74420621369416,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
1145,False,"{'a': 0.5, 'e': 0.34563200000000005}",25,8,-14.023714059427832,"{0: 15, 1: 0, 2: 0, 3: 2, 4: 0}",1
1146,False,"{'a': 0.5, 'e': 0.34448750000000006}",20,0,2.807182280298332,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1147,False,"{'a': 0.5, 'e': 0.34334200000000004}",30,3,-29.61943407660105,"{0: 21, 1: 2, 2: 3, 3: 1, 4: 0}",1
1148,False,"{'a': 0.5, 'e': 0.3421955}",20,2,-113.22890584792232,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 3}",1
1149,False,"{'a': 0.5, 'e': 0.341048}",25,7,-21.264872006652624,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1150,False,"{'a': 0.5, 'e': 0.3398995}",20,0,-3.842319721578357,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1151,False,"{'a': 0.5, 'e': 0.33875}",25,0,-61.185845860337864,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
1152,False,"{'a': 0.5, 'e': 0.33759950000000005}",25,9,-16.969174433935823,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1153,False,"{'a': 0.5, 'e': 0.3364480000000001}",20,9,22.139980119836004,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.5, 'e': 0.3352955000000001}",25,5,3.366900126583281,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",1
1155,False,"{'a': 0.5, 'e': 0.33414200000000005}",25,9,16.49012983020731,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1156,False,"{'a': 0.5, 'e': 0.3329875}",20,0,-15.526063476049142,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
1157,False,"{'a': 0.5, 'e': 0.331832}",20,2,-15.145248125991369,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
1158,False,"{'a': 0.5, 'e': 0.3306755}",20,0,32.710626749223465,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1159,False,"{'a': 0.5, 'e': 0.329518}",25,0,-19.547041058260298,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
1160,False,"{'a': 0.5, 'e': 0.3283595}",20,9,-7.307741523015691,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
1161,False,"{'a': 0.5, 'e': 0.32720000000000005}",20,0,-41.46670106936768,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1162,False,"{'a': 0.5, 'e': 0.32603950000000004}",20,0,19.676140106412195,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1163,False,"{'a': 0.5, 'e': 0.324878}",20,0,-5.3821584878706155,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
1164,False,"{'a': 0.5, 'e': 0.32371550000000004}",25,0,-20.264626525185463,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
1165,False,"{'a': 0.5, 'e': 0.32255200000000006}",25,12,17.260941093411926,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.5, 'e': 0.32138750000000005}",20,7,-29.545826220719125,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1167,False,"{'a': 0.5, 'e': 0.320222}",20,2,24.42765217247078,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.5, 'e': 0.31905550000000005}",30,9,17.380921098928084,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
1169,False,"{'a': 0.5, 'e': 0.31788800000000006}",20,14,12.2665703479154,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.5, 'e': 0.31671950000000004}",25,3,13.033168059375662,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1171,False,"{'a': 0.5, 'e': 0.31555}",20,13,6.027515885741674,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.5, 'e': 0.31437950000000003}",20,0,8.427014425108586,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1173,False,"{'a': 0.5, 'e': 0.31320800000000004}",25,14,19.393434371187347,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.5, 'e': 0.3120355}",20,7,-15.447833984533755,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1175,False,"{'a': 0.5, 'e': 0.3108620000000001}",25,15,7.494240976571302,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1176,False,"{'a': 0.5, 'e': 0.3096875}",25,8,15.799242608685523,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1177,False,"{'a': 0.5, 'e': 0.308512}",25,0,-15.79891162910546,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
1178,False,"{'a': 0.5, 'e': 0.3073355}",20,9,19.569776150853052,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.5, 'e': 0.30615800000000004}",25,10,13.72648723472616,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1180,False,"{'a': 0.5, 'e': 0.30497950000000007}",30,19,11.215867743875378,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.5, 'e': 0.30380000000000007}",30,22,18.751810697567553,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.5, 'e': 0.30261950000000004}",25,13,-1.5043878623399078,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1183,False,"{'a': 0.5, 'e': 0.301438}",20,8,19.73952851785609,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.5, 'e': 0.3002555}",25,18,10.946143293196112,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.5, 'e': 0.299072}",25,10,-10.102774901622414,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
1186,False,"{'a': 0.5, 'e': 0.2978875000000001}",30,0,-127.67811609614685,"{0: 20, 1: 0, 2: 8, 3: 0, 4: 2}",0
1187,False,"{'a': 0.5, 'e': 0.296702}",25,3,-16.500255710342568,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1188,False,"{'a': 0.5, 'e': 0.29551550000000004}",25,17,-7.080006382271083,"{0: 5, 1: 3, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.5, 'e': 0.29432800000000003}",20,8,24.82055084132853,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.5, 'e': 0.2931395}",20,0,-17.464210040202435,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1191,False,"{'a': 0.5, 'e': 0.29195000000000004}",25,15,15.398361163879416,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.5, 'e': 0.29075950000000006}",30,17,10.460204678324763,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1193,False,"{'a': 0.5, 'e': 0.28956800000000005}",20,11,10.748060327905696,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.5, 'e': 0.2883755}",30,17,13.77488030196869,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1195,False,"{'a': 0.5, 'e': 0.28718200000000005}",25,0,32.00768387754688,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1196,False,"{'a': 0.5, 'e': 0.28598750000000006}",20,2,-45.514272857843814,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 1}",1
1197,False,"{'a': 0.5, 'e': 0.28479200000000005}",20,10,17.876473773305424,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.5, 'e': 0.2835955}",20,0,-30.389171681997496,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1199,False,"{'a': 0.5, 'e': 0.28239800000000004}",25,14,6.60786811354905,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1200,False,"{'a': 0.5, 'e': 0.28119950000000005}",20,0,2.5181223133652697,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1201,False,"{'a': 0.5, 'e': 0.28}",20,6,-27.861149206202523,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1202,False,"{'a': 0.5, 'e': 0.2787995}",30,5,9.01976151840622,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",1
1203,False,"{'a': 0.5, 'e': 0.277598}",35,14,-28.83694993282209,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 1}",1
1204,False,"{'a': 0.5, 'e': 0.2763955}",30,22,15.107980519880105,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.5, 'e': 0.275192}",20,0,8.413540613585734,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1206,False,"{'a': 0.5, 'e': 0.27398750000000005}",20,2,4.658223937575115,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1207,False,"{'a': 0.5, 'e': 0.2727820000000001}",30,3,-29.362674437481864,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 1}",1
1208,False,"{'a': 0.5, 'e': 0.2715755000000001}",25,6,-18.508796921559576,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 1}",1
1209,False,"{'a': 0.5, 'e': 0.27036800000000005}",25,14,9.624878180532344,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.5, 'e': 0.2691595}",25,1,-21.810430232645828,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 0}",1
1211,False,"{'a': 0.5, 'e': 0.26795}",25,18,3.7820761847497826,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1212,False,"{'a': 0.5, 'e': 0.2667395}",30,0,39.79389923151172,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
1213,False,"{'a': 0.5, 'e': 0.265528}",20,10,16.78658698938195,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.5, 'e': 0.26431550000000004}",20,16,8.159238386324454,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.5, 'e': 0.26310200000000006}",25,4,-6.794633655116964,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 0}",1
1216,False,"{'a': 0.5, 'e': 0.26188750000000005}",25,13,22.516467485920483,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.5, 'e': 0.260672}",30,0,-12.824968105554033,"{0: 26, 1: 0, 2: 3, 3: 1, 4: 0}",0
1218,False,"{'a': 0.5, 'e': 0.25945550000000006}",20,6,16.526815148858645,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.5, 'e': 0.2582380000000001}",20,13,11.65132521497206,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.5, 'e': 0.25701950000000007}",25,1,9.822405089162533,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
1221,False,"{'a': 0.5, 'e': 0.2558}",20,10,5.913850625580187,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1222,False,"{'a': 0.5, 'e': 0.25457950000000007}",25,14,6.931122568799564,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1223,False,"{'a': 0.5, 'e': 0.2533580000000001}",20,4,8.666894055526747,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1224,False,"{'a': 0.5, 'e': 0.25213550000000007}",25,17,-9.10268676203471,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1225,False,"{'a': 0.5, 'e': 0.250912}",20,0,-46.723948985560575,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
1226,False,"{'a': 0.5, 'e': 0.24968750000000006}",35,16,-32.775857572065334,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 1}",1
1227,False,"{'a': 0.5, 'e': 0.24846200000000007}",20,0,-36.13613585446058,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
1228,False,"{'a': 0.5, 'e': 0.24723550000000005}",25,1,-6.25314185558151,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
1229,False,"{'a': 0.5, 'e': 0.246008}",30,10,22.841131357638556,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1230,False,"{'a': 0.5, 'e': 0.24477950000000004}",20,14,10.397155253856358,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.5, 'e': 0.24355000000000004}",20,4,-17.233742514577276,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 0}",1
1232,False,"{'a': 0.5, 'e': 0.24231950000000002}",30,7,-72.62981559886919,"{0: 19, 1: 1, 2: 0, 3: 1, 4: 2}",1
1233,False,"{'a': 0.5, 'e': 0.24108800000000008}",20,6,3.0633473192102025,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1234,False,"{'a': 0.5, 'e': 0.2398555}",25,10,26.403216373281225,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.5, 'e': 0.238622}",25,13,-24.851976522249835,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1236,False,"{'a': 0.5, 'e': 0.23738750000000008}",20,13,13.136334678371854,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.5, 'e': 0.23615200000000003}",20,14,3.6654684294199464,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.5, 'e': 0.23491550000000005}",35,17,34.10604448792658,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.5, 'e': 0.23367800000000005}",25,17,1.5905692129313866,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1240,False,"{'a': 0.5, 'e': 0.23243950000000002}",30,16,16.488835684756857,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1241,False,"{'a': 0.5, 'e': 0.23120000000000007}",25,15,10.277072723998181,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.5, 'e': 0.22995949999999998}",20,6,-57.84991774359361,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
1243,False,"{'a': 0.5, 'e': 0.2287180000000001}",20,6,1.3456528471129279,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1244,False,"{'a': 0.5, 'e': 0.22747550000000005}",20,6,-12.715002743220575,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1245,False,"{'a': 0.5, 'e': 0.226232}",20,0,33.06161792942167,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1246,False,"{'a': 0.5, 'e': 0.2249875}",20,10,-6.271054841426408,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
1247,False,"{'a': 0.5, 'e': 0.223742}",20,7,19.594999969281883,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.5, 'e': 0.22249550000000007}",30,13,8.140774434162108,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1249,False,"{'a': 0.5, 'e': 0.221248}",25,2,13.693734674544451,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1
1250,False,"{'a': 0.5, 'e': 0.21999950000000001}",20,9,11.155870293183234,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1251,False,"{'a': 0.5, 'e': 0.21875}",25,3,23.198922595298725,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1252,False,"{'a': 0.5, 'e': 0.21749950000000007}",20,12,16.89109986379238,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.5, 'e': 0.216248}",20,10,20.256705610767025,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.5, 'e': 0.2149955}",20,1,20.252906469376057,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.5, 'e': 0.213742}",25,17,16.14033368797542,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.5, 'e': 0.21248750000000005}",20,14,9.870369626813066,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.5, 'e': 0.2112320000000001}",30,9,-22.000478088051917,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 1}",1
1258,False,"{'a': 0.5, 'e': 0.20997549999999998}",25,11,-16.13712142998356,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
1259,False,"{'a': 0.5, 'e': 0.20871800000000007}",20,6,-5.030780461595757,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1260,False,"{'a': 0.5, 'e': 0.20745950000000002}",20,11,10.122691671565558,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.5, 'e': 0.20620000000000005}",30,21,14.748815088367909,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.5, 'e': 0.20493950000000005}",30,1,-58.52270789388005,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 2}",1
1263,False,"{'a': 0.5, 'e': 0.20367800000000003}",25,0,-5.06528785360733,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1264,False,"{'a': 0.5, 'e': 0.20241550000000008}",20,9,19.518069991888428,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.5, 'e': 0.201152}",20,6,-41.4220345137769,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1266,False,"{'a': 0.5, 'e': 0.1998875}",20,0,31.641478347146037,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1267,False,"{'a': 0.5, 'e': 0.19862200000000008}",25,10,1.0441210187516377,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1268,False,"{'a': 0.5, 'e': 0.19735550000000002}",20,13,-10.386612594753064,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1269,False,"{'a': 0.5, 'e': 0.19608800000000004}",20,12,18.86650177323958,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.5, 'e': 0.19481950000000003}",25,14,20.682943380219,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.5, 'e': 0.19355}",20,9,5.577869156879036,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1272,False,"{'a': 0.5, 'e': 0.19227950000000005}",20,9,3.9709416297509854,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1273,False,"{'a': 0.5, 'e': 0.19100800000000007}",20,14,15.239881264414244,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.5, 'e': 0.18973550000000006}",30,15,13.891479455978049,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1275,False,"{'a': 0.5, 'e': 0.18846200000000002}",20,8,0.9405377877554277,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1276,False,"{'a': 0.5, 'e': 0.18718750000000006}",25,20,10.358524502720362,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.5, 'e': 0.18591200000000008}",20,7,20.34185821868396,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.5, 'e': 0.18463550000000006}",20,7,-17.696530517729332,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1279,False,"{'a': 0.5, 'e': 0.18335800000000002}",30,14,-18.133818864801988,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
1280,False,"{'a': 0.5, 'e': 0.18207950000000006}",20,9,20.625687815695617,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.5, 'e': 0.18080000000000007}",20,11,3.888223231527788,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1282,False,"{'a': 0.5, 'e': 0.17951950000000005}",20,5,19.429801329023658,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.5, 'e': 0.178238}",20,9,22.05984524726854,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.5, 'e': 0.17695550000000004}",20,9,18.486978394545318,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.5, 'e': 0.17567200000000005}",20,10,20.815506806550623,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.5, 'e': 0.17438750000000003}",25,15,-0.1408974633624751,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1287,False,"{'a': 0.5, 'e': 0.1731020000000001}",30,20,7.533752114677517,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1288,False,"{'a': 0.5, 'e': 0.1718155}",20,12,3.2755035696919887,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1289,False,"{'a': 0.5, 'e': 0.170528}",20,2,8.000081690101293,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1290,False,"{'a': 0.5, 'e': 0.1692395}",30,9,26.55843129482626,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.5, 'e': 0.16795000000000004}",20,3,29.348959514629446,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.5, 'e': 0.16665950000000007}",20,11,18.624912803711997,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.5, 'e': 0.16536800000000007}",25,0,12.243097142608974,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1294,False,"{'a': 0.5, 'e': 0.16407550000000004}",20,13,13.712888714091266,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.5, 'e': 0.1627820000000001}",30,11,20.252997409907465,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1296,False,"{'a': 0.5, 'e': 0.1614875}",20,7,20.637501983067285,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.5, 'e': 0.160192}",30,5,9.976473697154674,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",1
1298,False,"{'a': 0.5, 'e': 0.15889550000000008}",25,11,-56.77352220396956,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
1299,False,"{'a': 0.5, 'e': 0.15759800000000002}",25,0,-19.425024223963746,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1300,False,"{'a': 0.5, 'e': 0.15629950000000004}",25,13,-4.578229181114512,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1301,False,"{'a': 0.5, 'e': 0.15500000000000003}",20,9,9.527342939265242,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1302,False,"{'a': 0.5, 'e': 0.1536995}",20,5,-16.94566529667694,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1303,False,"{'a': 0.5, 'e': 0.15239800000000003}",20,6,9.16742517981644,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1304,False,"{'a': 0.5, 'e': 0.15109550000000005}",25,17,8.52445875244668,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.5, 'e': 0.14979200000000004}",25,7,4.876423699631726,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1306,False,"{'a': 0.5, 'e': 0.1484875}",25,15,-33.12328601413807,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
1307,False,"{'a': 0.5, 'e': 0.14718200000000004}",30,3,-16.258483845185424,"{0: 22, 1: 1, 2: 3, 3: 1, 4: 0}",1
1308,False,"{'a': 0.5, 'e': 0.14587550000000005}",20,13,9.670853215784087,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.5, 'e': 0.14456800000000003}",25,6,-2.9121556646738456,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 0}",1
1310,False,"{'a': 0.5, 'e': 0.14325949999999998}",25,18,12.933557355096939,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.5, 'e': 0.14195000000000002}",25,5,20.00357927233287,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1312,False,"{'a': 0.5, 'e': 0.14063950000000003}",20,6,7.275743111261083,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1313,False,"{'a': 0.5, 'e': 0.139328}",25,7,18.201848333191865,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1314,False,"{'a': 0.5, 'e': 0.13801550000000007}",25,13,9.646591130274592,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.5, 'e': 0.136702}",30,18,23.427232923257055,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.5, 'e': 0.1353875}",25,6,21.00212589050186,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1317,False,"{'a': 0.5, 'e': 0.13407200000000008}",20,15,11.21575526493081,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.5, 'e': 0.13275550000000003}",20,10,8.666628668437601,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1319,False,"{'a': 0.5, 'e': 0.13143800000000005}",25,7,29.790624098543805,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.5, 'e': 0.13011950000000005}",20,9,14.477807907550421,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.5, 'e': 0.12880000000000003}",30,15,25.125552910451436,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.5, 'e': 0.12747950000000008}",20,8,5.825355314788094,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1323,False,"{'a': 0.5, 'e': 0.126158}",25,11,27.1416481767994,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.5, 'e': 0.12483549999999999}",20,7,21.728462591210327,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.5, 'e': 0.12351200000000007}",25,10,-8.835810431919207,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1326,False,"{'a': 0.5, 'e': 0.1221875}",20,13,10.992857996010287,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
